2015-09-26 18:44:33.926,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.79626592228453,8.0,0.0,0,-310,waldheim.freifunk.net,32:b7:c3:ed:86:14,-69,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:33.950,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.79626592228453,8.0,0.0,0,-310,waldheim.freifunk.net,62:e5:28:60:4a:c0,-71,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:33.953,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.79626592228453,8.0,0.0,0,-310,waldheim.freifunk.net,62:e5:28:60:53:36,-74,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:33.957,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.79626592228453,8.0,0.0,0,-310,waldheim.freifunk.net,fa:1c:68:cb:03:1a,-84,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:33.960,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.79626592228453,8.0,0.0,0,-310,waldheim.freifunk.net,ea:96:f7:87:ab:aa,-87,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:33.966,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.79626592228453,8.0,0.0,0,-310,waldheim.freifunk.net,6a:74:52:36:0b:9c,-98,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:35.530,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.73162366655015,8.0,0.0,0,-906,waldheim.freifunk.net,62:e5:28:60:4a:c0,-75,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:35.543,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.73162366655015,8.0,0.0,0,-906,waldheim.freifunk.net,32:b7:c3:ed:86:14,-79,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:35.547,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.73162366655015,8.0,0.0,0,-906,waldheim.freifunk.net,fa:1c:68:cb:03:1a,-84,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:35.550,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.73162366655015,8.0,0.0,0,-906,waldheim.freifunk.net,62:e5:28:60:53:36,-88,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:35.555,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.73162366655015,8.0,0.0,0,-906,waldheim.freifunk.net,ea:96:f7:87:ab:aa,-92,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:35.557,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.73162366655015,8.0,0.0,0,-906,waldheim.freifunk.net,6a:74:52:36:0b:9c,-98,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:37.026,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.6294270038979,8.0,0.0,0,-376,waldheim.freifunk.net,62:e5:28:60:4a:c0,-70,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:37.030,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.6294270038979,8.0,0.0,0,-376,waldheim.freifunk.net,32:b7:c3:ed:86:14,-71,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:37.033,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.6294270038979,8.0,0.0,0,-376,waldheim.freifunk.net,62:e5:28:60:53:36,-74,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:37.035,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.6294270038979,8.0,0.0,0,-376,waldheim.freifunk.net,fa:1c:68:cb:03:1a,-85,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:37.039,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.6294270038979,8.0,0.0,0,-376,waldheim.freifunk.net,ea:96:f7:87:ab:aa,-88,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:37.045,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762751,13.0118493,298.6294270038979,8.0,0.0,0,-376,waldheim.freifunk.net,6a:74:52:36:0b:9c,-95,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:38.388,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.57634820974397,12.0,0.0,0,-741,waldheim.freifunk.net,32:b7:c3:ed:86:14,-62,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:38.403,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.57634820974397,12.0,0.0,0,-741,waldheim.freifunk.net,62:e5:28:60:4a:c0,-62,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:38.409,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.57634820974397,12.0,0.0,0,-741,waldheim.freifunk.net,62:e5:28:60:53:36,-74,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:38.426,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.57634820974397,12.0,0.0,0,-741,waldheim.freifunk.net,ea:96:f7:87:ab:aa,-80,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:38.428,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.57634820974397,12.0,0.0,0,-741,waldheim.freifunk.net,fa:1c:68:cb:03:1a,-87,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:38.432,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.57634820974397,12.0,0.0,0,-741,waldheim.freifunk.net,6a:74:52:36:0b:9c,-91,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:40.111,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.41915521388603,6.0,0.0,0,-458,waldheim.freifunk.net,32:b7:c3:ed:86:14,-63,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:40.122,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.41915521388603,6.0,0.0,0,-458,waldheim.freifunk.net,62:e5:28:60:4a:c0,-68,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:40.125,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.41915521388603,6.0,0.0,0,-458,waldheim.freifunk.net,62:e5:28:60:53:36,-76,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:40.129,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.41915521388603,6.0,0.0,0,-458,waldheim.freifunk.net,ea:96:f7:87:ab:aa,-83,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:40.132,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.41915521388603,6.0,0.0,0,-458,waldheim.freifunk.net,fa:1c:68:cb:03:1a,-88,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:40.134,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.41915521388603,6.0,0.0,0,-458,waldheim.freifunk.net,6a:74:52:36:0b:9c,-95,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:41.402,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.41915521388603,6.0,0.0,0,-1747,waldheim.freifunk.net,32:b7:c3:ed:86:14,-67,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:41.405,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.41915521388603,6.0,0.0,0,-1747,waldheim.freifunk.net,62:e5:28:60:4a:c0,-67,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:41.407,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.41915521388603,6.0,0.0,0,-1747,waldheim.freifunk.net,62:e5:28:60:53:36,-74,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:41.410,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.41915521388603,6.0,0.0,0,-1747,waldheim.freifunk.net,ea:96:f7:87:ab:aa,-82,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:41.412,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.41915521388603,6.0,0.0,0,-1747,waldheim.freifunk.net,fa:1c:68:cb:03:1a,-87,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:41.416,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.41915521388603,6.0,0.0,0,-1747,waldheim.freifunk.net,6a:74:52:36:0b:9c,-95,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:43.433,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.17617521810206,8.0,0.0,0,-797,waldheim.freifunk.net,32:b7:c3:ed:86:14,-62,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:43.436,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.17617521810206,8.0,0.0,0,-797,waldheim.freifunk.net,62:e5:28:60:4a:c0,-62,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:43.443,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.17617521810206,8.0,0.0,0,-797,waldheim.freifunk.net,62:e5:28:60:53:36,-71,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:43.444,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.17617521810206,8.0,0.0,0,-797,waldheim.freifunk.net,fa:1c:68:cb:03:1a,-85,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:43.446,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.17617521810206,8.0,0.0,0,-797,waldheim.freifunk.net,ea:96:f7:87:ab:aa,-88,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:43.456,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.17617521810206,8.0,0.0,0,-797,waldheim.freifunk.net,6a:74:52:36:0b:9c,-95,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:44.430,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.17617521810206,8.0,0.0,0,-1794,waldheim.freifunk.net,32:b7:c3:ed:86:14,-60,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:44.448,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.17617521810206,8.0,0.0,0,-1794,waldheim.freifunk.net,62:e5:28:60:4a:c0,-64,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:44.451,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.17617521810206,8.0,0.0,0,-1794,waldheim.freifunk.net,62:e5:28:60:53:36,-77,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:44.454,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.17617521810206,8.0,0.0,0,-1794,waldheim.freifunk.net,ea:96:f7:87:ab:aa,-87,6,'(.*)(F|f)reifunk(.*)'
